order_id,customer_id,date,revenue,product_category,discount
ORD1380,CUST175,2023-02-12 00:00:00,1500.0,Electronics,26.35
ORD1381,CUST144,2023-01-06 00:00:00,1500.0,Electronics,30.43
ORD1382,CUST105,2023-01-16 00:00:00,1500.0,Home,38.54
ORD1383,CUST121,2023-02-07 00:00:00,1500.0,Home,34.05
ORD1384,CUST146,2023-02-02 00:00:00,1500.0,Clothing,44.4
ORD1385,CUST102,2023-02-18 00:00:00,1500.0,Home,26.64
ORD1386,CUST128,2023-01-24 00:00:00,1500.0,Clothing,32.16
ORD1387,CUST172,2023-02-14 00:00:00,1500.0,Electronics,32.23
ORD1388,CUST129,2023-02-22 00:00:00,1500.0,Electronics,43.43
ORD1389,CUST179,2023-01-26 00:00:00,1500.0,Electronics,10.26
ORD1390,CUST190,2023-01-05 00:00:00,1500.0,Electronics,30.72
ORD1391,CUST163,2023-01-23 00:00:00,1500.0,Home,45.58
ORD1392,CUST121,2023-01-17 00:00:00,1500.0,Home,7.22
ORD1393,CUST183,2023-02-13 00:00:00,1500.0,Electronics,23.67
ORD1394,CUST158,2023-01-14 00:00:00,1500.0,Books,16.06
ORD1395,CUST149,2023-01-16 00:00:00,1500.0,Electronics,47.6
ORD1396,CUST174,2023-02-27 00:00:00,1500.0,Clothing,45.0
ORD1397,CUST184,2023-02-06 00:00:00,1500.0,Home,11.1
ORD1398,CUST158,2023-02-04 00:00:00,1500.0,Books,45.46
ORD1399,CUST102,2023-03-01 00:00:00,1500.0,Home,19.3
ORD1400,CUST179,2023-01-29 00:00:00,1500.0,Clothing,24.38
ORD1401,CUST137,2023-03-01 00:00:00,1500.0,Clothing,23.97
ORD1402,CUST122,2023-01-02 00:00:00,1500.0,Home,47.43
ORD1403,CUST183,2023-02-01 00:00:00,1500.0,Books,25.29
ORD1404,CUST152,2023-01-03 00:00:00,1500.0,Clothing,47.13
ORD1405,CUST172,2023-03-01 00:00:00,1500.0,Home,22.93
ORD1406,CUST174,2023-01-10 00:00:00,1500.0,Electronics,46.37
ORD1407,CUST183,2023-01-20 00:00:00,1500.0,Books,39.24
ORD1408,CUST183,2023-02-15 00:00:00,1500.0,Clothing,19.58
ORD1409,CUST108,2023-01-03 00:00:00,1500.0,,9.67
ORD1410,CUST152,2023-01-03 00:00:00,1500.0,Electronics,25.16
ORD1411,CUST177,2023-01-12 00:00:00,1500.0,Electronics,22.71
ORD1412,CUST126,2023-02-11 00:00:00,1500.0,Electronics,16.05
ORD1413,CUST182,2023-01-18 00:00:00,1500.0,Electronics,6.19
ORD1414,CUST134,2023-02-28 00:00:00,1500.0,Books,25.89
ORD1415,CUST131,2023-02-15 00:00:00,1500.0,Home,46.17
ORD1416,CUST135,2023-01-16 00:00:00,1500.0,Clothing,47.37
ORD1417,CUST111,2023-01-19 00:00:00,1500.0,Books,5.32
ORD1418,CUST115,2023-02-17 00:00:00,1500.0,Books,49.71
ORD1419,CUST165,2023-01-03 00:00:00,1500.0,Home,34.23
ORD1420,CUST180,2023-02-24 00:00:00,1500.0,Clothing,21.09
ORD1421,CUST155,2023-01-22 00:00:00,1500.0,Home,40.66
ORD1422,CUST101,2023-01-26 00:00:00,1500.0,Electronics,46.95
ORD1423,CUST145,2023-01-17 00:00:00,1500.0,Books,20.05
ORD1424,CUST107,2023-01-24 00:00:00,1500.0,Books,33.78
ORD1425,CUST163,2023-01-08 00:00:00,1500.0,Electronics,6.16
ORD1426,CUST165,2023-01-08 00:00:00,1500.0,Electronics,23.7
ORD1427,CUST116,2023-01-25 00:00:00,1500.0,Clothing,16.97
ORD1428,CUST129,2023-01-09 00:00:00,1500.0,Home,20.26
ORD1429,CUST150,2023-02-07 00:00:00,1500.0,Books,9.49
ORD1430,CUST102,2023-01-26 00:00:00,1500.0,Home,7.51
ORD1431,CUST129,2023-01-12 00:00:00,1500.0,Books,11.46
ORD1432,CUST104,2023-01-07 00:00:00,1500.0,Electronics,26.52
ORD1433,CUST113,2023-01-04 00:00:00,1500.0,Electronics,25.45
ORD1434,CUST116,2023-02-04 00:00:00,1500.0,Clothing,11.29
ORD1435,CUST108,2023-02-18 00:00:00,1500.0,Clothing,43.47
ORD1436,CUST104,2023-02-20 00:00:00,1500.0,Electronics,30.63
ORD1437,CUST150,2023-01-13 00:00:00,1500.0,Books,46.09
ORD1438,CUST104,2023-02-21 00:00:00,1500.0,Clothing,30.68
ORD1439,CUST138,2023-01-21 00:00:00,1500.0,Clothing,31.32
ORD1440,CUST109,2023-02-21 00:00:00,1500.0,Clothing,30.34
ORD1441,CUST170,2023-01-12 00:00:00,1500.0,,45.49
ORD1442,CUST121,2023-01-29 00:00:00,1500.0,Books,43.36
ORD1443,CUST133,2023-02-05 00:00:00,1500.0,Home,6.7
ORD1444,CUST194,2023-02-04 00:00:00,1500.0,Electronics,39.27
ORD1445,CUST195,2023-02-26 00:00:00,1500.0,Home,42.04
ORD1446,CUST120,2023-01-17 00:00:00,1500.0,Clothing,37.25
ORD1447,CUST186,2023-01-04 00:00:00,1500.0,Clothing,11.59
ORD1448,CUST187,2023-02-07 00:00:00,1500.0,Electronics,39.37
ORD1449,CUST125,2023-01-12 00:00:00,1500.0,Electronics,47.2
ORD1450,CUST114,2023-01-27 00:00:00,1500.0,,48.73
ORD1451,CUST126,2023-01-09 00:00:00,1500.0,,22.54
ORD1452,CUST118,2023-01-19 00:00:00,1500.0,Electronics,43.31
ORD1453,CUST160,2023-02-22 00:00:00,1500.0,Clothing,9.75
ORD1454,CUST152,2023-01-17 00:00:00,1500.0,Home,39.03
ORD1455,CUST116,2023-01-15 00:00:00,1500.0,,41.31
ORD1456,CUST160,2023-01-03 00:00:00,1500.0,,28.07
ORD1457,CUST104,2023-02-08 00:00:00,1500.0,Books,43.55
ORD1458,CUST109,2023-01-11 00:00:00,1500.0,Books,35.79
ORD1459,CUST180,2023-03-02 00:00:00,1500.0,Books,20.15
ORD1460,CUST172,2023-01-27 00:00:00,1500.0,,5.59
ORD1461,CUST179,2023-01-23 00:00:00,1500.0,Clothing,34.01
ORD1462,CUST184,2023-01-31 00:00:00,1500.0,,45.35
ORD1463,CUST117,2023-02-20 00:00:00,1500.0,Home,46.71
ORD1464,CUST129,2023-01-20 00:00:00,1500.0,Electronics,5.97
ORD1465,CUST143,2023-01-22 00:00:00,1500.0,Home,6.91
ORD1466,CUST107,2023-02-20 00:00:00,1500.0,,25.61
ORD1467,CUST170,2023-02-07 00:00:00,1500.0,Home,22.9
ORD1468,CUST143,2023-02-15 00:00:00,1500.0,Electronics,26.61
ORD1469,CUST148,2023-02-21 00:00:00,1500.0,Home,46.78
ORD1470,CUST117,2023-01-04 00:00:00,1500.0,Clothing,9.57
ORD1471,CUST145,2023-01-11 00:00:00,1500.0,Home,28.43
ORD1472,CUST160,2023-02-25 00:00:00,1500.0,Clothing,7.55
ORD1473,CUST166,2023-01-27 00:00:00,1500.0,Electronics,11.65
ORD1474,CUST113,2023-02-25 00:00:00,1500.0,Electronics,36.91
ORD1475,CUST191,2023-02-09 00:00:00,1500.0,Books,13.76
ORD1476,CUST193,2023-02-15 00:00:00,1500.0,Books,46.82
ORD1477,CUST179,2023-01-01 00:00:00,1500.0,Electronics,9.51
ORD1478,CUST113,2023-01-07 00:00:00,1500.0,Electronics,13.35
ORD1479,CUST166,2023-02-11 00:00:00,1500.0,Electronics,14.5
ORD1480,CUST133,2023-02-12 00:00:00,1500.0,Clothing,14.85
ORD1481,CUST150,2023-02-25 00:00:00,1500.0,Books,30.41
ORD1482,CUST131,2023-02-03 00:00:00,1500.0,Electronics,5.37
ORD1483,CUST115,2023-01-22 00:00:00,1500.0,Electronics,37.51
ORD1484,CUST119,2023-02-25 00:00:00,1500.0,Electronics,13.26
ORD1485,CUST163,2023-01-03 00:00:00,1500.0,Clothing,20.05
ORD1486,CUST136,2023-02-02 00:00:00,1500.0,Home,37.85
ORD1487,CUST128,2023-02-16 00:00:00,1500.0,Books,37.6
ORD1488,CUST159,2023-01-28 00:00:00,1500.0,Home,25.99
ORD1489,CUST126,2023-01-01 00:00:00,1500.0,Books,29.58
ORD1490,CUST192,2023-01-14 00:00:00,1500.0,Books,34.23
ORD1491,CUST139,2023-02-09 00:00:00,1500.0,Home,38.33
ORD1492,CUST193,2023-01-03 00:00:00,1500.0,Books,27.34
ORD1493,CUST195,2023-02-05 00:00:00,1500.0,Books,15.8
ORD1494,CUST105,2023-01-15 00:00:00,1500.0,Books,49.62
ORD1495,CUST148,2023-02-24 00:00:00,1500.0,Electronics,49.7
ORD1496,CUST192,2023-02-04 00:00:00,1500.0,,38.45
ORD1497,CUST107,2023-01-04 00:00:00,1500.0,Books,37.11
ORD1498,CUST197,2023-01-05 00:00:00,1500.0,Books,32.21
ORD1499,CUST150,2023-01-19 00:00:00,1500.0,,13.55
